lead_time,market_segment_type,no_of_special_requests,avg_price_per_room,no_of_adults,no_of_weekend_nights,arrival_date,required_car_parking_space,no_of_week_nights,booking_status,arrival_month,cancellation_risk,dynamic_price
64,1,3,96.0,1,1,2018-11-18,0,2,Not_Canceled,11,0.0,100.80000000000001
5,1,1,66.0,1,0,2018-02-10,0,1,Not_Canceled,2,0.08539384469750973,69.3
18,1,1,79.0,2,0,2018-02-24,0,4,Canceled,2,0.3144221331549095,82.95
69,1,1,110.08,2,1,2018-04-18,0,3,Not_Canceled,4,0.4837976396951592,104.576
6,1,1,65.0,1,0,2018-11-24,0,1,Not_Canceled,11,0.08539384469750973,68.25
8,1,1,65.0,1,0,2018-07-28,0,1,Not_Canceled,7,0.08539384469750973,68.25
1,1,0,109.85,2,0,2017-09-29,0,3,Not_Canceled,9,0.16817470028465775,115.3425
47,1,2,103.05,2,1,2017-10-01,0,3,Not_Canceled,10,0.0,108.2025
87,1,1,89.25,2,1,2017-09-18,0,2,Not_Canceled,9,0.6202782399505271,84.7875
169,1,0,106.0,2,2,2018-04-22,0,2,Canceled,4,1.0,95.4
54,1,2,83.7,2,0,2018-11-11,0,2,Not_Canceled,11,0.0,87.885
18,1,0,191.0,3,1,2018-08-15,0,2,Not_Canceled,8,0.8623477294557798,171.9
36,1,0,110.8,1,0,2018-06-29,0,3,Canceled,6,0.6960048122652049,105.25999999999999
11,1,0,138.0,2,1,2018-03-03,0,3,Canceled,3,0.7721881278036157,124.2
74,0,0,109.0,2,0,2017-09-18,0,2,Not_Canceled,9,0.0,114.45
99,1,0,65.0,2,2,2017-10-30,0,2,Canceled,10,0.25327665404255745,68.25
211,1,0,100.0,2,0,2018-05-20,0,2,Canceled,5,0.9795827172875433,90.0
6,0,0,65.0,2,2,2017-10-10,0,1,Not_Canceled,10,0.053259805714054545,68.25
39,1,1,77.5,1,0,2018-03-04,0,2,Not_Canceled,3,0.3144221331549095,81.375
5,1,0,66.0,1,2,2018-02-28,0,0,Not_Canceled,2,0.0,69.3
301,1,1,115.0,2,1,2018-07-30,0,1,Canceled,7,1.0,103.5
228,1,3,123.25,2,1,2018-10-20,0,3,Not_Canceled,10,0.0,129.4125
212,1,0,128.7,3,1,2018-10-17,0,1,Canceled,10,1.0,115.83
230,1,0,111.0,1,0,2018-09-06,0,5,Canceled,9,1.0,99.9
193,1,0,90.95,2,2,2018-07-13,0,7,Canceled,7,0.9795827172875433,81.855
197,0,2,82.45,2,2,2018-08-16,0,5,Not_Canceled,8,0.038714960705921043,86.5725
66,0,0,75.0,2,1,2017-10-09,0,2,Not_Canceled,10,0.837886532322817,67.5
246,1,1,81.77,2,0,2018-09-08,0,3,Canceled,9,1.0,73.593
0,1,0,126.0,2,2,2017-10-04,0,0,Not_Canceled,10,0.16817470028465775,132.3
13,1,0,154.0,3,0,2018-12-06,0,3,Not_Canceled,12,0.0,161.70000000000002
172,1,1,107.1,3,2,2018-08-21,0,1,Canceled,8,1.0,96.39
10,1,1,156.0,2,2,2017-08-29,0,2,Canceled,8,0.6545916061059148,148.2
235,1,0,106.25,2,1,2018-10-27,0,3,Canceled,10,1.0,95.625
60,1,1,87.3,2,0,2018-03-03,0,3,Canceled,3,0.3144221331549095,91.665
143,0,0,100.0,2,0,2018-08-25,0,3,Not_Canceled,8,0.3211368270643458,105.0
105,1,0,119.85,2,2,2018-05-22,0,2,Canceled,5,0.8623477294557798,107.865
98,1,1,86.7,2,2,2018-04-09,0,2,Canceled,4,0.2752194236377152,91.03500000000001
16,0,0,107.0,2,0,2018-05-25,0,1,Not_Canceled,5,0.0,112.35000000000001
8,1,2,136.0,2,2,2017-10-18,0,2,Not_Canceled,10,0.0,142.8
8,1,0,130.48,1,2,2018-05-28,0,2,Canceled,5,0.7337978347089721,117.43199999999999
55,1,0,79.0,1,0,2018-07-07,0,1,Not_Canceled,7,0.7529346376560372,71.10000000000001
207,0,0,95.0,2,1,2018-12-30,0,2,Not_Canceled,12,0.9795827172875433,85.5
305,1,0,89.0,2,1,2018-11-04,0,2,Canceled,11,0.9795827172875433,80.10000000000001
83,0,0,80.75,2,1,2018-05-02,0,3,Not_Canceled,5,0.057720748811537416,84.78750000000001
56,1,1,93.6,2,0,2018-11-23,0,3,Canceled,11,0.3144221331549095,98.28
59,0,0,60.0,2,0,2017-11-19,0,3,Not_Canceled,11,0.0,63.0
65,1,1,149.4,2,0,2018-09-09,0,2,Not_Canceled,9,0.5227981556902477,141.93
59,1,0,171.72,1,1,2018-10-07,0,2,Canceled,10,0.9177902071233922,154.548
39,0,1,65.0,2,0,2018-12-27,0,1,Not_Canceled,12,0.004379475373959659,68.25
6,1,1,61.0,2,1,2018-04-04,0,1,Not_Canceled,4,0.08539384469750973,64.05
63,1,1,174.6,2,0,2018-08-30,0,2,Not_Canceled,8,0.38323078777140107,183.33
3,1,1,121.0,2,1,2018-08-07,0,0,Not_Canceled,8,0.04909437416902179,127.05000000000001
106,0,1,82.45,2,0,2018-07-27,0,3,Not_Canceled,7,0.19085911464483457,86.5725
27,1,1,142.0,2,0,2018-12-06,0,3,Not_Canceled,12,0.0,149.1
10,0,0,85.0,2,2,2018-10-02,0,1,Not_Canceled,10,0.053259805714054545,89.25
108,1,0,74.89,2,2,2018-04-02,0,5,Not_Canceled,4,0.7529346376560372,67.401
14,1,1,90.0,2,1,2018-02-08,1,0,Not_Canceled,2,0.020156574442349303,94.5
31,1,3,157.5,2,0,2018-10-07,0,1,Not_Canceled,10,0.0,165.375
80,0,0,136.0,2,0,2017-10-09,0,2,Not_Canceled,10,0.03970636684655256,142.8
36,0,1,85.0,2,0,2017-09-18,0,1,Not_Canceled,9,0.004379475373959659,89.25
122,1,0,98.03,2,2,2018-06-30,0,4,Not_Canceled,6,0.8352941771370453,88.227
137,1,1,80.75,2,1,2018-04-18,0,3,Not_Canceled,4,0.2752194236377152,84.78750000000001
0,1,1,112.0,2,0,2018-02-23,0,4,Not_Canceled,2,0.04909437416902179,117.60000000000001
35,1,0,219.6,3,2,2018-08-19,0,3,Canceled,8,0.9947127458720073,197.64
63,1,2,137.7,3,0,2018-07-28,0,1,Not_Canceled,7,0.0,144.585
0,1,0,80.0,1,0,2018-02-19,0,1,Not_Canceled,2,0.27176243193235494,84.0
173,1,0,143.1,2,2,2018-09-10,0,1,Canceled,9,1.0,128.79
2,1,0,67.0,1,0,2018-04-20,1,1,Not_Canceled,4,0.09630448287970325,70.35000000000001
66,1,0,75.0,2,1,2017-10-09,0,2,Canceled,10,0.7529346376560372,67.5
90,1,1,74.8,2,2,2018-12-24,0,3,Not_Canceled,12,0.30700694834782405,78.54
49,1,1,168.3,3,2,2018-08-20,0,3,Canceled,8,0.4775371745112604,159.885
268,1,1,105.25,2,1,2018-08-06,1,1,Canceled,8,1.0,94.72500000000001
50,1,0,181.8,2,0,2018-08-30,0,3,Not_Canceled,8,0.8623477294557798,163.62
63,0,0,80.5,1,0,2017-09-04,0,2,Not_Canceled,9,0.0,84.525
90,1,0,48.6,1,5,2017-07-07,0,15,Canceled,7,0.7069146613479991,43.74
91,1,2,113.4,1,1,2018-10-03,0,1,Not_Canceled,10,0.4477420603878827,107.73
166,1,2,102.6,2,2,2018-09-30,0,2,Canceled,9,1.0,92.34
75,1,3,79.2,2,0,2018-11-17,0,3,Not_Canceled,11,0.0,83.16000000000001
0,1,1,101.0,2,1,2018-04-15,0,2,Not_Canceled,4,0.04909437416902179,106.05000000000001
0,1,0,0.0,1,0,2018-09-01,0,1,Not_Canceled,9,0.06458256724363177,0.0
230,1,0,137.0,2,0,2018-09-06,0,5,Canceled,9,1.0,123.3
35,1,2,86.4,2,1,2017-09-14,0,0,Not_Canceled,9,0.0,90.72000000000001
166,1,1,96.3,2,1,2018-06-26,0,0,Not_Canceled,6,0.3357098529862831,101.115
105,1,1,107.1,2,1,2018-08-06,0,1,Not_Canceled,8,0.179589485761191,112.455
19,1,0,126.0,1,1,2017-10-12,0,2,Not_Canceled,10,0.5795265991669771,119.69999999999999
33,1,1,71.1,2,0,2018-03-15,0,3,Not_Canceled,3,0.3144221331549095,74.655
76,1,1,135.0,2,2,2018-10-12,0,4,Canceled,10,0.5227981556902477,128.25
121,1,1,129.6,2,2,2018-09-24,0,2,Not_Canceled,9,0.814058639324551,116.64
40,0,1,125.0,2,0,2018-07-26,0,1,Not_Canceled,7,0.004379475373959659,131.25
145,1,1,142.2,3,1,2018-07-23,0,1,Not_Canceled,7,0.4775371745112604,135.08999999999997
17,1,3,149.0,2,1,2018-10-29,1,1,Not_Canceled,10,0.0,156.45000000000002
133,1,2,99.66,2,2,2018-05-29,0,2,Not_Canceled,5,0.16877863348245908,104.643
18,1,1,145.0,2,1,2018-09-09,0,2,Not_Canceled,9,0.5227981556902477,137.75
22,1,0,135.0,1,0,2018-03-22,0,1,Canceled,3,0.9177902071233922,121.5
32,1,1,92.83,2,2,2018-05-08,0,2,Not_Canceled,5,0.3144221331549095,97.4715
177,1,0,100.0,2,0,2018-06-03,0,2,Canceled,6,0.9795827172875433,90.0
34,1,2,153.0,2,2,2018-10-07,0,2,Not_Canceled,10,0.0,160.65
168,1,0,99.45,2,1,2018-08-01,0,4,Canceled,8,0.9795827172875433,89.50500000000001
40,1,1,87.32,1,0,2018-06-29,0,2,Not_Canceled,6,0.3144221331549095,91.68599999999999
15,1,0,84.33,2,2,2018-03-05,0,1,Not_Canceled,3,0.7008730258149687,75.897
170,0,0,78.0,2,2,2018-04-08,0,3,Not_Canceled,4,0.08381130360514956,81.9
49,1,0,152.1,2,1,2018-08-15,0,2,Canceled,8,0.8623477294557798,136.89
65,0,0,80.75,2,0,2018-04-27,0,4,Not_Canceled,4,0.0,84.78750000000001
5,1,2,140.0,1,0,2018-11-04,0,2,Not_Canceled,11,0.0,147.0
6,1,0,179.38,2,0,2018-11-09,0,1,Not_Canceled,11,0.3278735485377728,188.349
126,1,0,114.3,2,2,2018-05-07,0,1,Not_Canceled,5,0.8623477294557798,102.87
29,1,0,100.7,2,2,2018-03-06,0,0,Canceled,3,0.6960048122652049,95.66499999999999
9,1,1,81.0,2,0,2018-02-12,0,2,Not_Canceled,2,0.08539384469750973,85.05
15,1,1,117.0,2,2,2017-10-31,0,1,Not_Canceled,10,0.3144221331549095,122.85000000000001
3,1,3,140.0,2,0,2018-08-20,0,1,Not_Canceled,8,0.0,147.0
10,1,0,96.92,1,4,2018-11-20,0,8,Canceled,11,0.06458256724363177,101.766
158,1,1,126.9,2,0,2018-09-16,0,1,Canceled,9,1.0,114.21000000000001
4,1,1,97.75,2,2,2018-12-02,0,5,Not_Canceled,12,0.04909437416902179,102.6375
62,1,1,79.2,2,2,2018-12-24,0,1,Not_Canceled,12,0.0,83.16000000000001
0,1,1,159.75,1,0,2017-10-07,0,4,Not_Canceled,10,0.04909437416902179,167.7375
14,0,0,99.0,1,0,2018-11-10,0,1,Not_Canceled,11,0.0,103.95
23,1,2,98.4,2,0,2017-10-16,0,2,Not_Canceled,10,0.0,103.32000000000001
172,1,0,95.0,1,0,2018-06-24,0,2,Canceled,6,0.9835944064813787,85.5
71,1,0,126.9,2,0,2018-06-09,0,1,Canceled,6,0.8623477294557798,114.21000000000001
12,0,1,87.0,2,2,2018-02-14,0,1,Not_Canceled,2,0.004379475373959659,91.35000000000001
296,1,1,104.4,2,2,2018-07-24,0,5,Canceled,7,1.0,93.96000000000001
56,0,0,82.0,2,0,2017-09-17,0,2,Not_Canceled,9,0.0,86.10000000000001
40,1,1,73.9,2,1,2018-01-22,0,2,Not_Canceled,1,0.0,77.59500000000001
1,1,1,79.0,2,0,2018-01-29,0,1,Not_Canceled,1,0.04909437416902179,82.95
181,1,0,120.0,1,0,2018-10-11,0,2,Canceled,10,1.0,108.0
247,1,1,115.0,2,1,2018-06-06,0,1,Canceled,6,1.0,103.5
174,1,0,70.0,2,1,2017-10-10,0,1,Canceled,10,0.9924205568513174,63.0
88,0,0,112.2,2,1,2017-10-05,0,1,Not_Canceled,10,0.03970636684655256,117.81
256,1,1,115.0,2,0,2018-06-15,0,2,Canceled,6,1.0,103.5
120,1,1,109.65,2,2,2018-05-31,0,7,Canceled,5,0.4837976396951592,104.1675
27,1,0,118.15,1,1,2018-09-19,0,0,Canceled,9,0.5795265991669771,112.2425
40,0,0,85.0,2,1,2018-10-24,0,2,Not_Canceled,10,0.053259805714054545,89.25
71,0,0,120.0,1,0,2018-06-14,0,3,Not_Canceled,6,0.0,126.0
57,1,1,131.58,3,1,2018-10-31,0,4,Canceled,10,0.5227981556902477,125.001
29,1,0,85.0,2,0,2018-12-02,0,2,Not_Canceled,12,0.0,89.25
1,0,0,80.0,2,1,2017-11-27,0,2,Not_Canceled,11,0.053259805714054545,84.0
1,1,1,130.0,1,1,2018-05-28,0,1,Not_Canceled,5,0.04909437416902179,136.5
3,1,0,78.3,2,0,2018-01-08,0,1,Not_Canceled,1,0.0,82.215
64,1,1,68.61,2,1,2018-06-20,0,3,Not_Canceled,6,0.05503194708392421,72.04050000000001
75,1,1,127.8,2,0,2018-07-30,0,1,Not_Canceled,7,0.27073161019265024,134.19
127,1,0,53.25,2,1,2018-04-18,0,3,Not_Canceled,4,0.29779403768102075,55.9125
82,1,1,89.25,2,2,2017-09-19,0,4,Not_Canceled,9,0.3332501332087102,93.7125
256,1,1,115.0,2,0,2018-06-15,0,2,Canceled,6,1.0,103.5
166,1,1,96.3,2,1,2018-06-26,0,0,Not_Canceled,6,0.3357098529862831,101.115
91,0,0,80.0,2,1,2018-09-30,0,2,Not_Canceled,9,0.07365865835707708,84.0
11,1,0,95.0,1,5,2018-05-09,0,10,Canceled,5,0.821244679472722,85.5
192,0,0,95.0,1,0,2018-06-24,0,2,Not_Canceled,6,0.049145115066306005,99.75
55,1,1,95.1,2,2,2018-06-26,0,1,Not_Canceled,6,0.3144221331549095,99.855
2,1,1,81.0,2,0,2018-02-06,0,1,Not_Canceled,2,0.04909437416902179,85.05
9,1,1,127.0,3,0,2018-02-12,0,2,Not_Canceled,2,0.2710916512999798,133.35
69,1,1,68.72,2,1,2017-10-04,0,0,Not_Canceled,10,0.30700694834782405,72.156
2,1,1,119.0,2,1,2018-04-25,0,0,Not_Canceled,4,0.04909437416902179,124.95
443,1,0,65.0,2,0,2018-04-29,0,1,Canceled,4,0.9924205568513174,58.5
166,1,0,110.0,1,0,2018-11-01,0,3,Canceled,11,1.0,99.0
418,1,0,107.0,2,1,2018-09-26,0,2,Canceled,9,1.0,96.3
151,1,0,200.0,2,1,2018-06-27,0,0,Canceled,6,0.9947127458720073,180.0
128,1,0,132.3,2,0,2018-10-11,0,5,Canceled,10,0.8623477294557798,119.07000000000001
134,0,0,65.0,2,2,2017-12-04,0,2,Not_Canceled,12,0.027178625537172502,68.25
56,1,0,130.05,3,2,2018-04-23,0,2,Canceled,4,0.8623477294557798,117.04500000000002
294,1,2,70.55,2,2,2018-11-12,0,3,Canceled,11,0.033309069393570194,74.0775
157,0,2,80.75,2,2,2018-08-28,0,2,Not_Canceled,8,0.038714960705921043,84.78750000000001
281,1,0,108.8,2,1,2018-10-03,0,3,Canceled,10,1.0,97.92
14,1,0,126.0,2,0,2018-04-07,0,3,Canceled,4,0.8623477294557798,113.4
39,0,0,109.0,2,0,2017-08-14,0,2,Not_Canceled,8,0.0,114.45
14,0,1,118.0,3,0,2018-02-25,0,3,Not_Canceled,2,0.004379475373959659,123.9
180,0,1,100.0,2,1,2018-05-02,0,1,Not_Canceled,5,0.038714960705921043,105.0
0,1,2,114.0,2,0,2017-09-30,0,1,Not_Canceled,9,0.0,119.7
54,1,0,79.2,2,0,2018-11-11,0,2,Canceled,11,0.7529346376560372,71.28
29,1,1,75.95,2,1,2018-01-04,0,0,Not_Canceled,1,0.0,79.7475
17,1,0,97.2,1,6,2018-11-20,0,14,Canceled,11,0.1737209137079884,102.06
110,1,1,148.2,3,1,2018-08-01,1,5,Not_Canceled,8,0.020156574442349303,155.60999999999999
60,1,0,87.3,2,0,2018-03-10,0,3,Canceled,3,0.7236589100361424,78.57
317,1,0,120.0,2,0,2018-09-15,0,2,Canceled,9,1.0,108.0
161,1,0,91.38,2,2,2018-07-31,0,2,Canceled,7,0.9795827172875433,82.242
105,1,0,96.3,2,2,2018-04-17,0,1,Not_Canceled,4,0.7236589100361424,86.67
159,1,0,149.6,2,2,2018-12-30,0,2,Not_Canceled,12,0.0,157.08
103,1,0,115.0,1,0,2018-04-19,0,2,Canceled,4,0.9135452906076733,103.5
172,1,0,95.0,1,0,2018-06-24,0,2,Canceled,6,0.9835944064813787,85.5
26,1,0,116.72,2,2,2018-09-03,0,2,Not_Canceled,9,0.8623477294557798,105.048
6,1,1,65.0,1,0,2018-11-23,0,2,Not_Canceled,11,0.08539384469750973,68.25
229,1,0,89.25,2,2,2018-10-22,0,2,Canceled,10,0.9795827172875433,80.325
93,1,1,109.83,0,0,2018-08-13,0,1,Not_Canceled,8,0.179589485761191,115.3215
83,0,0,56.1,2,0,2017-09-30,0,1,Not_Canceled,9,0.03970636684655256,58.905
126,0,1,80.75,2,0,2018-06-02,0,3,Not_Canceled,6,0.19085911464483457,84.78750000000001
2,1,1,68.5,2,1,2018-12-12,0,5,Not_Canceled,12,0.04909437416902179,71.925
64,1,0,140.0,2,0,2018-05-17,0,2,Canceled,5,0.8623477294557798,126.0
15,1,1,107.99,1,2,2018-11-05,0,4,Not_Canceled,11,0.3144221331549095,113.3895
16,1,1,140.0,2,1,2018-10-29,0,1,Canceled,10,0.5227981556902477,133.0
21,1,0,117.0,2,0,2018-04-13,0,2,Canceled,4,0.8623477294557798,105.3
48,1,2,154.98,2,1,2018-09-26,0,4,Not_Canceled,9,0.33881428040894795,162.72899999999998
7,1,0,159.0,3,2,2018-04-09,0,4,Canceled,4,0.7721881278036157,143.1
153,1,0,113.1,2,1,2018-06-20,0,2,Canceled,6,1.0,101.78999999999999
17,1,1,135.0,2,2,2018-09-25,0,2,Not_Canceled,9,0.5227981556902477,128.25
7,1,2,91.0,1,1,2017-11-16,0,0,Not_Canceled,11,0.0,95.55
0,1,1,44.0,2,0,2018-01-05,1,2,Not_Canceled,1,0.04909437416902179,46.2
18,1,1,150.5,2,1,2018-09-22,0,3,Not_Canceled,9,0.5227981556902477,142.975
0,1,0,55.08,2,0,2018-02-12,0,1,Not_Canceled,2,0.09630448287970325,57.834
3,1,1,92.0,2,1,2018-08-12,0,2,Not_Canceled,8,0.04909437416902179,96.60000000000001
0,1,0,93.6,1,0,2017-09-15,0,2,Not_Canceled,9,0.06458256724363177,98.28
142,1,1,76.5,2,2,2017-08-09,0,1,Not_Canceled,8,0.0,80.325
20,0,0,80.0,2,0,2018-12-27,0,2,Not_Canceled,12,0.0,84.0
6,1,2,100.67,2,2,2017-08-19,0,4,Not_Canceled,8,0.098132984701484,105.7035
5,1,1,68.53,2,1,2018-03-21,0,1,Not_Canceled,3,0.08539384469750973,71.9565
132,1,0,89.25,2,1,2018-05-16,0,3,Canceled,5,0.8352941771370453,80.325
34,1,1,119.5,0,2,2018-06-12,0,1,Not_Canceled,6,0.27073161019265024,125.47500000000001
0,1,0,92.0,2,1,2018-08-08,0,0,Not_Canceled,8,0.27176243193235494,96.60000000000001
83,0,1,75.0,2,2,2018-05-01,0,2,Not_Canceled,5,0.004379475373959659,78.75
23,1,0,89.0,1,0,2018-04-08,0,1,Not_Canceled,4,0.6960048122652049,84.55
115,1,2,118.8,2,0,2018-09-16,0,1,Not_Canceled,9,0.4477420603878827,112.85999999999999
48,1,1,6.0,0,1,2017-10-19,0,3,Not_Canceled,10,0.071124594796775,6.300000000000001
167,1,1,119.7,2,1,2018-05-20,0,2,Canceled,5,1.0,107.73
42,0,2,112.0,2,1,2018-11-04,0,2,Not_Canceled,11,0.0,117.60000000000001
66,1,0,75.0,2,1,2017-10-09,0,2,Canceled,10,0.7529346376560372,67.5
13,1,1,124.52,2,4,2018-11-03,0,8,Not_Canceled,11,0.5227981556902477,118.294
96,1,0,94.5,2,2,2017-07-11,0,1,Canceled,7,0.8352941771370453,85.05
180,1,1,135.9,2,2,2018-09-03,1,1,Canceled,9,1.0,122.31
0,1,0,105.3,2,1,2018-06-26,0,0,Not_Canceled,6,0.16817470028465775,110.565
124,0,0,94.5,2,2,2017-08-08,0,1,Not_Canceled,8,0.8592297713348223,85.05
9,1,1,69.5,2,4,2018-01-13,0,12,Not_Canceled,1,0.08539384469750973,72.97500000000001
116,1,0,61.0,1,2,2018-02-28,0,1,Canceled,2,0.9148973792751782,54.9
124,1,2,118.8,2,2,2018-10-09,0,1,Not_Canceled,10,0.4477420603878827,112.85999999999999
221,0,0,65.0,2,2,2017-10-17,0,1,Not_Canceled,10,0.0,68.25
212,0,1,78.0,2,2,2018-05-20,0,3,Not_Canceled,5,0.038714960705921043,81.9
113,1,0,100.0,1,0,2018-05-31,0,3,Canceled,5,0.8352941771370453,90.0
9,1,1,140.0,2,2,2018-10-16,0,2,Canceled,10,0.2710916512999798,147.0
213,1,0,130.0,2,0,2018-06-07,0,3,Canceled,6,1.0,117.0
217,1,2,65.11,1,3,2018-12-05,0,7,Not_Canceled,12,0.4749252713620831,61.854499999999994
66,1,0,75.0,2,1,2017-10-09,0,2,Canceled,10,0.7529346376560372,67.5
23,1,0,91.67,2,0,2018-03-08,0,3,Not_Canceled,3,0.6960048122652049,87.0865
121,1,0,91.48,2,0,2018-07-27,0,2,Canceled,7,0.8352941771370453,82.33200000000001
5,1,1,110.71,2,2,2017-08-30,0,5,Not_Canceled,8,0.08539384469750973,116.24549999999999
148,0,0,67.0,2,1,2017-12-30,0,4,Not_Canceled,12,0.0,70.35000000000001
180,1,2,54.75,2,1,2018-11-13,0,0,Not_Canceled,11,0.033309069393570194,57.487500000000004
305,1,0,89.0,2,1,2018-11-04,0,2,Canceled,11,0.9795827172875433,80.10000000000001
55,1,0,109.35,1,1,2018-05-30,0,2,Canceled,5,0.8352941771370453,98.41499999999999
54,1,1,88.2,2,2,2018-11-12,0,1,Canceled,11,0.3144221331549095,92.61000000000001
137,1,1,145.2,3,2,2018-08-13,0,4,Not_Canceled,8,0.4775371745112604,137.93999999999997
13,0,0,131.6,2,0,2018-04-14,0,1,Not_Canceled,4,0.0,138.18
1,1,2,120.0,2,0,2018-10-13,0,1,Not_Canceled,10,0.0,126.0
183,1,2,80.1,2,2,2018-10-29,0,1,Canceled,10,0.6176145369298416,76.09499999999998
47,1,0,116.1,2,2,2018-05-22,0,0,Not_Canceled,5,0.8623477294557798,104.49
162,0,1,95.25,2,0,2018-05-04,0,4,Not_Canceled,5,0.10842625443487078,100.0125
72,1,0,159.3,3,1,2018-08-29,0,1,Canceled,8,0.8623477294557798,143.37
48,1,1,94.97,2,1,2018-10-31,0,2,Not_Canceled,10,0.3144221331549095,99.7185
202,1,2,115.5,2,1,2018-08-15,0,2,Canceled,8,1.0,103.95
70,1,2,113.87,2,0,2018-12-08,0,3,Not_Canceled,12,0.0,119.5635
229,1,0,89.25,2,2,2018-10-22,0,2,Canceled,10,0.9795827172875433,80.325
277,1,0,80.0,2,2,2018-09-05,0,5,Canceled,9,0.9924205568513174,72.0
101,1,0,107.1,2,2,2018-08-03,0,6,Canceled,8,0.8352941771370453,96.39
1,1,1,95.0,2,0,2017-11-05,0,2,Not_Canceled,11,0.04909437416902179,99.75
90,1,2,124.5,2,0,2018-07-19,0,3,Not_Canceled,7,0.16877863348245908,130.725
46,1,1,149.4,2,2,2018-09-11,0,3,Canceled,9,0.5227981556902477,141.93
213,1,0,109.66,2,2,2018-08-13,0,5,Canceled,8,1.0,98.694
13,1,2,140.0,2,1,2018-10-17,0,2,Not_Canceled,10,0.0,147.0
0,0,0,109.0,2,0,2017-08-14,0,2,Not_Canceled,8,0.0,114.45
361,1,0,91.0,1,0,2018-11-04,0,1,Canceled,11,0.9835944064813787,81.9
1,1,1,88.0,2,0,2018-02-25,1,1,Not_Canceled,2,0.04909437416902179,92.4
102,1,2,122.85,1,2,2018-10-30,0,2,Not_Canceled,10,0.4477420603878827,116.7075
26,1,1,151.0,2,1,2018-07-15,0,2,Not_Canceled,7,0.38323078777140107,158.55
116,1,1,105.3,2,0,2018-05-18,0,1,Not_Canceled,5,0.4837976396951592,100.035
163,0,0,80.75,2,2,2018-10-02,0,3,Not_Canceled,10,0.08381130360514956,84.78750000000001
145,0,0,94.5,2,2,2017-08-29,0,1,Not_Canceled,8,0.4910398084994754,89.77499999999999
10,1,1,127.0,2,1,2018-03-19,0,1,Not_Canceled,3,0.27073161019265024,133.35
13,1,1,85.29,2,2,2017-08-27,0,5,Canceled,8,0.1658249778111956,89.5545
287,1,1,105.3,2,2,2018-10-29,0,1,Canceled,10,1.0,94.77
75,0,0,75.0,2,0,2018-11-29,0,5,Not_Canceled,11,0.0,78.75
86,1,0,90.0,1,0,2017-09-09,0,2,Not_Canceled,9,0.8352941771370453,81.0
33,1,0,104.49,2,1,2018-05-09,0,1,Canceled,5,0.6960048122652049,99.26549999999999
55,1,2,114.0,3,2,2018-06-19,0,2,Not_Canceled,6,0.0,119.7
133,1,0,99.9,2,0,2018-05-17,0,3,Not_Canceled,5,0.8352941771370453,89.91000000000001
192,0,0,95.0,1,0,2018-06-24,0,2,Not_Canceled,6,0.049145115066306005,99.75
6,1,1,121.0,2,1,2018-06-05,0,0,Not_Canceled,6,0.2710916512999798,127.05000000000001
96,1,2,159.3,3,1,2018-06-13,0,1,Not_Canceled,6,0.16877863348245908,167.26500000000001
32,0,0,73.0,1,0,2017-11-20,0,2,Not_Canceled,11,0.0,76.65
22,1,1,297.0,2,0,2018-08-05,0,1,Not_Canceled,8,0.38323078777140107,311.85
273,1,0,95.0,2,1,2018-05-13,0,2,Canceled,5,0.9795827172875433,85.5
3,1,0,65.0,1,1,2018-05-30,0,2,Not_Canceled,5,0.09630448287970325,68.25
14,0,0,64.0,2,2,2017-12-05,0,1,Not_Canceled,12,0.053259805714054545,67.2
192,0,0,95.0,1,0,2018-06-24,0,2,Not_Canceled,6,0.049145115066306005,99.75
289,0,0,67.0,2,0,2017-10-17,0,1,Not_Canceled,10,0.9299026048715912,60.300000000000004
1,1,0,55.0,1,0,2018-03-15,0,2,Not_Canceled,3,0.09630448287970325,57.75
59,1,1,88.4,2,1,2018-11-28,0,3,Not_Canceled,11,0.3144221331549095,92.82000000000001
0,1,0,265.0,2,2,2018-07-08,0,2,Canceled,7,0.9612536626007507,238.5
39,0,0,109.0,2,0,2017-08-14,0,2,Not_Canceled,8,0.0,114.45
63,1,2,144.5,2,0,2018-04-13,0,4,Canceled,4,0.33881428040894795,151.725
103,1,0,95.0,2,0,2018-05-04,0,3,Canceled,5,0.8352941771370453,85.5
1,1,2,189.0,2,1,2018-12-03,1,1,Not_Canceled,12,0.0,198.45000000000002
62,1,0,72.75,2,1,2018-03-07,0,4,Canceled,3,0.4910398084994754,69.1125
64,1,0,130.0,1,0,2018-05-17,0,2,Not_Canceled,5,0.05732065941868801,136.5
0,1,1,88.0,2,1,2018-12-05,0,0,Not_Canceled,12,0.04909437416902179,92.4
207,1,2,177.3,2,2,2018-08-07,1,0,Canceled,8,1.0,159.57000000000002
235,1,0,119.85,2,0,2018-09-28,0,4,Canceled,9,1.0,107.865
200,1,1,62.18,2,2,2018-08-06,0,2,Not_Canceled,8,0.033309069393570194,65.289
5,0,0,90.0,2,1,2017-10-19,0,2,Not_Canceled,10,0.053259805714054545,94.5
72,0,1,58.91,2,2,2017-12-23,0,9,Not_Canceled,12,0.004379475373959659,61.8555
119,1,2,151.2,3,2,2018-10-16,0,3,Not_Canceled,10,0.4477420603878827,143.64
39,1,0,76.5,1,0,2018-03-04,0,2,Canceled,3,0.7529346376560372,68.85000000000001
7,1,1,67.0,1,0,2018-11-17,1,1,Not_Canceled,11,0.08539384469750973,70.35000000000001
